Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1766935699,2025-12-28T15:28:19Z,FIN27E,"66.781128,26.069242",3600,247,127
1766935701,2025-12-28T15:28:21Z,FIN27E,"66.779648,26.074053",3600,245,127
1766935703,2025-12-28T15:28:23Z,FIN27E,"66.778023,26.07942",3575,245,128
1766935706,2025-12-28T15:28:26Z,FIN27E,"66.776627,26.083916",3550,243,127
1766935712,2025-12-28T15:28:32Z,FIN27E,"66.771973,26.099022",3500,240,128
1766935721,2025-12-28T15:28:41Z,FIN27E,"66.766342,26.11689",3375,238,130
1766935723,2025-12-28T15:28:43Z,FIN27E,"66.764381,26.122118",3325,236,134
1766935725,2025-12-28T15:28:45Z,FIN27E,"66.762863,26.125727",3275,235,138
1766935727,2025-12-28T15:28:47Z,FIN27E,"66.761261,26.128952",3250,235,143
1766935729,2025-12-28T15:28:49Z,FIN27E,"66.758934,26.132854",3175,233,149
1766935732,2025-12-28T15:28:52Z,FIN27E,"66.756561,26.135975",3125,231,154
1766935734,2025-12-28T15:28:54Z,FIN27E,"66.754486,26.138147",3100,230,159
1766935736,2025-12-28T15:28:56Z,FIN27E,"66.75206,26.139938",3075,228,165
1766935739,2025-12-28T15:28:59Z,FIN27E,"66.75,26.141012",3075,228,170
1766935741,2025-12-28T15:29:01Z,FIN27E,"66.747482,26.141729",3050,225,174
1766935743,2025-12-28T15:29:03Z,FIN27E,"66.74646,26.141844",3050,225,177
1766935745,2025-12-28T15:29:05Z,FIN27E,"66.743156,26.141968",3050,224,179
1766935747,2025-12-28T15:29:07Z,FIN27E,"66.741104,26.141968",3050,223,180
1766935749,2025-12-28T15:29:09Z,FIN27E,"66.739059,26.141844",3050,222,181
1766935751,2025-12-28T15:29:11Z,FIN27E,"66.736588,26.141594",3050,222,182
1766935753,2025-12-28T15:29:13Z,FIN27E,"66.734962,26.141468",3050,221,182
1766935755,2025-12-28T15:29:15Z,FIN27E,"66.732445,26.141094",3050,220,184
1766935758,2025-12-28T15:29:18Z,FIN27E,"66.730492,26.140594",3025,219,187
1766935760,2025-12-28T15:29:20Z,FIN27E,"66.728493,26.139721",3025,217,192
1766935762,2025-12-28T15:29:22Z,FIN27E,"66.725967,26.138027",3050,216,196
1766935764,2025-12-28T15:29:24Z,FIN27E,"66.72393,26.136225",3050,214,201
1766935767,2025-12-28T15:29:27Z,FIN27E,"66.721619,26.13349",3050,212,205
1766935769,2025-12-28T15:29:29Z,FIN27E,"66.720154,26.131578",3050,211,209
1766935771,2025-12-28T15:29:31Z,FIN27E,"66.718063,26.128359",3050,210,212
1766935773,2025-12-28T15:29:33Z,FIN27E,"66.716431,26.125612",3050,209,214
1766935775,2025-12-28T15:29:35Z,FIN27E,"66.714981,26.122862",3050,208,216
1766935777,2025-12-28T15:29:37Z,FIN27E,"66.713364,26.119745",3050,208,217
1766935780,2025-12-28T15:29:40Z,FIN27E,"66.711639,26.116293",3050,207,219
1766935782,2025-12-28T15:29:42Z,FIN27E,"66.710098,26.113005",3050,207,220
1766935784,2025-12-28T15:29:44Z,FIN27E,"66.708611,26.109758",3050,207,220
1766935787,2025-12-28T15:29:47Z,FIN27E,"66.706467,26.105188",3050,207,220
1766935789,2025-12-28T15:29:49Z,FIN27E,"66.705048,26.101963",3050,208,221
1766935791,2025-12-28T15:29:51Z,FIN27E,"66.703445,26.098522",3050,208,221
1766935793,2025-12-28T15:29:53Z,FIN27E,"66.701523,26.09432",3050,208,220
1766935795,2025-12-28T15:29:55Z,FIN27E,"66.699905,26.090906",3050,208,220
1766935797,2025-12-28T15:29:57Z,FIN27E,"66.698372,26.08766",3050,209,219
1766935800,2025-12-28T15:30:00Z,FIN27E,"66.69693,26.084663",3050,208,219
1766935802,2025-12-28T15:30:02Z,FIN27E,"66.695435,26.081667",3050,208,218
1766935804,2025-12-28T15:30:04Z,FIN27E,"66.693855,26.078547",3050,206,218
1766935806,2025-12-28T15:30:06Z,FIN27E,"66.692085,26.074926",3050,204,218
1766935808,2025-12-28T15:30:08Z,FIN27E,"66.690407,26.07168",3050,203,217
1766935811,2025-12-28T15:30:11Z,FIN27E,"66.688797,26.068527",3050,199,217
1766935813,2025-12-28T15:30:13Z,FIN27E,"66.687332,26.06566",3050,198,217
1766935815,2025-12-28T15:30:15Z,FIN27E,"66.685478,26.062067",3050,194,217
1766935823,2025-12-28T15:30:23Z,FIN27E,"66.679703,26.050831",3050,183,217
1766935830,2025-12-28T15:30:30Z,FIN27E,"66.675385,26.042255",3050,179,217
1766935839,2025-12-28T15:30:39Z,FIN27E,"66.669891,26.031507",3050,178,217
1766935845,2025-12-28T15:30:45Z,FIN27E,"66.665596,26.023241",3050,178,217
1766935853,2025-12-28T15:30:53Z,FIN27E,"66.660385,26.013128",3050,179,217
1766935860,2025-12-28T15:31:00Z,FIN27E,"66.655792,26.00428",3050,179,217
1766935869,2025-12-28T15:31:09Z,FIN27E,"66.650047,25.993402",3050,179,217
1766935875,2025-12-28T15:31:15Z,FIN27E,"66.645767,25.985174",2975,178,217
1766935884,2025-12-28T15:31:24Z,FIN27E,"66.64032,25.974676",2875,168,217
1766935893,2025-12-28T15:31:33Z,FIN27E,"66.635063,25.964563",2725,158,217
1766935899,2025-12-28T15:31:39Z,FIN27E,"66.63166,25.957947",2625,151,217
1766935908,2025-12-28T15:31:48Z,FIN27E,"66.627045,25.94899",2525,145,217
1766935915,2025-12-28T15:31:55Z,FIN27E,"66.622772,25.940718",2400,139,217
1766935922,2025-12-28T15:32:02Z,FIN27E,"66.619492,25.934301",2325,137,217
1766935929,2025-12-28T15:32:09Z,FIN27E,"66.615875,25.927496",2250,134,217
1766935938,2025-12-28T15:32:18Z,FIN27E,"66.611572,25.919374",2125,131,216
1766935947,2025-12-28T15:32:27Z,FIN27E,"66.607269,25.911255",2025,128,216
1766935956,2025-12-28T15:32:36Z,FIN27E,"66.603241,25.903492",1925,128,217
1766935963,2025-12-28T15:32:43Z,FIN27E,"66.59967,25.896687",1825,126,216
1766935972,2025-12-28T15:32:52Z,FIN27E,"66.595825,25.889402",1725,124,217
